sr_id,customer_id,product_id,sr_description,sr_open_date,sr_close_date,sr_type,channel,sr_cust_feedback,Feedback type,"Feedback Severity (Low, Medium, High)"
992,140,1099,Platinum Times Card credit card Enquiry,8/16/2016 0:00,8/16/2016 0:00,Enquiry,Phone Banking,satisfied with the customer support ,,
510,272,4368,Platinum Times Card credit card Complaint,2/4/2016 0:00,2/4/2016 0:00,Complaint,Branch,Issue resolved,,
422,579,3649,JPMorgan MF mutual funds Product Support,12/1/2015 0:00,12/1/2015 0:00,Product Support,Phone Banking,satisfied with the customer support ,,
2260,761,1115,Diners Club Black credit card Complaint,12/12/2015 0:00,12/13/2015 0:00,Complaint,Net Banking,Case can be closed. Service can be a notch higher,,
1855,961,3519,JPMorgan MF mutual funds Enquiry,12/23/2015 0:00,12/25/2015 0:00,Enquiry,Net Banking,Horrible service. Bank least bothered about customer,,
1311,961,3519,JPMorgan MF mutual funds Product Support,10/19/2016 0:00,10/21/2016 0:00,Product Support,Branch,Horrible service. Bank least bothered about customer,,
2417,928,1823,Platinum Times Card credit card Complaint,11/28/2016 0:00,11/30/2016 0:00,Complaint,Phone Banking,Interest Rates are high compared to other banks. Thinking of switching to another bank.,,
2827,87,2793,Jet Privilege World credit card Enquiry,3/12/2017 0:00,3/12/2017 0:00,Enquiry,Net Banking,satisfied with the customer support ,,
1667,199,1655,Equities Equities Product Support,10/3/2016 0:00,10/3/2016 0:00,Product Support,Phone Banking,satisfied with the customer support ,,
2484,413,2310,JPMorgan MF mutual funds Complaint,11/13/2016 0:00,11/13/2016 0:00,Complaint,Branch,bank official addressed my complaints to my expectation,,
68,827,284,Diners Club Black credit card Complaint,11/30/2015 0:00,12/1/2015 0:00,Complaint,Phone Banking,Average service. Need quicker resolution to my problem,,
1967,842,1364,Jet Privilege World credit card Product Support,11/26/2015 0:00,11/27/2015 0:00,Product Support,Phone Banking,Average service. Need quicker resolution to my problem,,
404,927,4380,Diners Club Black credit card Product Support,4/15/2016 0:00,4/17/2016 0:00,Product Support,Phone Banking,Interest Rates are high compared to other banks. Thinking of switching to another bank.,,
770,757,900,Platinum Times Card credit card Enquiry,6/21/2016 0:00,6/22/2016 0:00,Enquiry,Phone Banking,Case can be closed. Service can be a notch higher,,
2000,72,3319,Jet Privilege World credit card Product Support,8/12/2016 0:00,8/12/2016 0:00,Product Support,Phone Banking,satisfied with the customer support ,,
602,358,2089,Equities Equities Complaint,2/4/2016 0:00,2/4/2016 0:00,Complaint,Phone Banking,Satisfied. Offered some freebees,,
933,239,4930,JPMorgan MF mutual funds Product Support,5/26/2016 0:00,5/26/2016 0:00,Product Support,Branch,satisfied with the customer support ,,
1969,344,3613,Jet Privilege World credit card Enquiry,9/7/2016 0:00,9/7/2016 0:00,Enquiry,Net Banking,satisfied with the customer support ,,
2443,171,4544,Diners Club Black credit card Complaint,1/26/2016 0:00,1/26/2016 0:00,Complaint,Net Banking,quick turnaround in addressing the complaint. Happy with the customer service,,
1327,657,378,JPMorgan MF mutual funds Product Support,7/29/2016 0:00,7/29/2016 0:00,Product Support,Net Banking,satisfied with the customer support ,,
1399,392,2872,Jet Privilege World credit card Enquiry,7/7/2016 0:00,7/7/2016 0:00,Enquiry,Net Banking,satisfied with the customer support ,,
628,259,1563,Diners Club Black credit card Enquiry,5/6/2016 0:00,5/6/2016 0:00,Enquiry,Net Banking,satisfied with the customer support ,,
346,581,2765,Platinum Times Card credit card Complaint,3/25/2016 0:00,3/25/2016 0:00,Complaint,Net Banking,committed to serving the customers,,
2895,116,225,Equities Equities Enquiry,5/25/2016 0:00,5/25/2016 0:00,Enquiry,Branch,satisfied with the customer support ,,
855,217,502,Platinum Times Card credit card Complaint,7/27/2016 0:00,7/27/2016 0:00,Complaint,Branch,quick turnaround in addressing the complaint. Happy with the customer service,,
2378,410,2542,Platinum Times Card credit card Complaint,4/21/2016 0:00,4/21/2016 0:00,Complaint,Phone Banking,bank official addressed my complaints to my expectation,,
1693,410,2542,Platinum Times Card credit card Product Support,3/22/2016 0:00,3/22/2016 0:00,Product Support,Net Banking,satisfied with the customer support ,,
584,955,3454,JPMorgan MF mutual funds Complaint,9/16/2015 0:00,9/18/2015 0:00,Complaint,Phone Banking,Interest Rates are high compared to other banks. Thinking of switching to another bank.,,
110,999,3293,Diners Club Black credit card Enquiry,3/2/2016 0:00,3/4/2016 0:00,Enquiry,Phone Banking,Horrible service. Bank least bothered about customer,,
2753,754,2495,JPMorgan MF mutual funds Enquiry,9/12/2015 0:00,9/13/2015 0:00,Enquiry,Phone Banking,Case can be closed. Service can be a notch higher,,
328,888,1918,Diners Club Black credit card Enquiry,4/13/2016 0:00,4/14/2016 0:00,Enquiry,Net Banking,Should have competitive interest rates compared to other bank,,
1920,279,2180,JPMorgan MF mutual funds Enquiry,6/9/2016 0:00,6/9/2016 0:00,Enquiry,Branch,satisfied with the customer support ,,
22,279,2180,JPMorgan MF mutual funds Product Support,9/14/2015 0:00,9/14/2015 0:00,Product Support,Net Banking,satisfied with the customer support ,,
947,36,2895,JPMorgan MF mutual funds Complaint,2/15/2016 0:00,2/15/2016 0:00,Complaint,Phone Banking,the complaint was addressed in timely manner to my satisfaction,,
2034,18,1416,Equities Equities Product Support,1/18/2016 0:00,1/18/2016 0:00,Product Support,Branch,satisfied with the customer support ,,
709,56,4076,Diners Club Black credit card Complaint,12/29/2016 0:00,12/29/2016 0:00,Complaint,Net Banking,Good customer experience. Reduced the interest rate to my expectation,,
1342,680,930,JPMorgan MF mutual funds Enquiry,4/9/2016 0:00,4/9/2016 0:00,Enquiry,Net Banking,satisfied with the customer support ,,
2978,471,4089,Equities Equities Product Support,12/15/2016 0:00,12/15/2016 0:00,Product Support,Phone Banking,satisfied with the customer support ,,
757,284,4122,Platinum Times Card credit card Complaint,5/28/2016 0:00,5/28/2016 0:00,Complaint,Net Banking,Issue resolved,,
1037,969,2667,Diners Club Black credit card Product Support,8/10/2015 0:00,8/12/2015 0:00,Product Support,Phone Banking,Horrible service. Bank least bothered about customer,,
2084,133,1451,Platinum Times Card credit card Product Support,8/19/2015 0:00,8/19/2015 0:00,Product Support,Phone Banking,satisfied with the customer support ,,
1900,133,1451,Platinum Times Card credit card Enquiry,6/10/2016 0:00,6/10/2016 0:00,Enquiry,Net Banking,satisfied with the customer support ,,
692,133,1451,Platinum Times Card credit card Complaint,5/8/2016 0:00,5/8/2016 0:00,Complaint,Phone Banking,Relationship manager was prompt. Addressed the issue and reverted the service charges,,
1733,528,196,Jet Privilege World credit card Complaint,12/19/2016 0:00,12/19/2016 0:00,Complaint,Phone Banking,Fantastic. my service charges waived for an entire year,,
852,154,3043,Equities Equities Enquiry,4/24/2017 0:00,4/24/2017 0:00,Enquiry,Branch,satisfied with the customer support ,,
26,154,3043,Equities Equities Product Support,12/10/2016 0:00,12/10/2016 0:00,Product Support,Phone Banking,satisfied with the customer support ,,
788,261,4658,Platinum Times Card credit card Complaint,8/6/2015 0:00,8/6/2015 0:00,Complaint,Phone Banking,Issue resolved,,
1749,335,2354,Platinum Times Card credit card Complaint,5/26/2016 0:00,5/26/2016 0:00,Complaint,Branch,Satisfied. Offered some freebees,,
439,387,2763,Jet Privilege World credit card Product Support,8/30/2016 0:00,8/30/2016 0:00,Product Support,Net Banking,satisfied with the customer support ,,
218,387,2763,Jet Privilege World credit card Complaint,2/24/2016 0:00,2/24/2016 0:00,Complaint,Phone Banking,Satisfied. Offered some freebees,,
2204,544,971,Platinum Times Card credit card Complaint,8/12/2016 0:00,8/12/2016 0:00,Complaint,Phone Banking,Fantastic. my service charges waived for an entire year,,
2749,541,108,Diners Club Black credit card Product Support,5/20/2016 0:00,5/20/2016 0:00,Product Support,Net Banking,satisfied with the customer support ,,
701,541,108,Diners Club Black credit card Complaint,8/13/2015 0:00,8/13/2015 0:00,Complaint,Phone Banking,Fantastic. my service charges waived for an entire year,,
146,849,2834,Platinum Times Card credit card Complaint,11/26/2015 0:00,11/27/2015 0:00,Complaint,Phone Banking,Average service. Need quicker resolution to my problem,,
2388,423,841,JPMorgan MF mutual funds Product Support,9/23/2016 0:00,9/23/2016 0:00,Product Support,Branch,satisfied with the customer support ,,
557,423,841,JPMorgan MF mutual funds Complaint,12/29/2016 0:00,12/29/2016 0:00,Complaint,Phone Banking,bank official addressed my complaints to my expectation,,
1981,173,3451,Equities Equities Product Support,9/3/2016 0:00,9/3/2016 0:00,Product Support,Net Banking,satisfied with the customer support ,,
1921,173,3451,Equities Equities Complaint,3/28/2016 0:00,3/28/2016 0:00,Complaint,Net Banking,quick turnaround in addressing the complaint. Happy with the customer service,,
380,583,3414,Platinum Times Card credit card Product Support,8/16/2015 0:00,8/16/2015 0:00,Product Support,Phone Banking,satisfied with the customer support ,,
332,583,3414,Platinum Times Card credit card Complaint,11/28/2016 0:00,11/28/2016 0:00,Complaint,Phone Banking,committed to serving the customers,,
2467,113,4162,Platinum Times Card credit card Complaint,5/26/2016 0:00,5/26/2016 0:00,Complaint,Net Banking,Relationship manager was prompt. Addressed the issue and reverted the service charges,,
320,59,2394,Diners Club Black credit card Complaint,8/16/2016 0:00,8/16/2016 0:00,Complaint,Phone Banking,Good customer experience. Reduced the interest rate to my expectation,,
2100,339,451,Equities Equities Complaint,3/28/2016 0:00,3/28/2016 0:00,Complaint,Branch,Satisfied. Offered some freebees,,
1965,44,911,Equities Equities Complaint,7/10/2016 0:00,7/10/2016 0:00,Complaint,Branch,the complaint was addressed in timely manner to my satisfaction,,
546,393,2193,Platinum Times Card credit card Complaint,3/10/2016 0:00,3/10/2016 0:00,Complaint,Branch,Satisfied. Offered some freebees,,
1956,731,1642,Jet Privilege World credit card Product Support,2/8/2016 0:00,2/9/2016 0:00,Product Support,Branch,satisfactory service. Service can be improved,,
2655,496,2122,Equities Equities Enquiry,8/21/2016 0:00,8/21/2016 0:00,Enquiry,Branch,satisfied with the customer support ,,
2913,962,3698,Jet Privilege World credit card Product Support,6/28/2016 0:00,6/30/2016 0:00,Product Support,Branch,Horrible service. Bank least bothered about customer,,
812,179,1953,JPMorgan MF mutual funds Complaint,12/21/2015 0:00,12/21/2015 0:00,Complaint,Phone Banking,quick turnaround in addressing the complaint. Happy with the customer service,,
601,765,3871,Equities Equities Product Support,8/10/2016 0:00,8/11/2016 0:00,Product Support,Net Banking,Case can be closed. Service can be a notch higher,,
2691,697,1730,Platinum Times Card credit card Product Support,3/1/2016 0:00,3/1/2016 0:00,Product Support,Branch,satisfied with the customer support ,,
1150,992,82,Diners Club Black credit card Product Support,2/25/2016 0:00,2/27/2016 0:00,Product Support,Net Banking,Horrible service. Bank least bothered about customer,,
606,992,82,Diners Club Black credit card Complaint,11/27/2015 0:00,11/29/2015 0:00,Complaint,Branch,Horrible service. Bank least bothered about customer,,
2248,837,2101,JPMorgan MF mutual funds Complaint,3/2/2016 0:00,3/3/2016 0:00,Complaint,Net Banking,Average service. Need quicker resolution to my problem,,
2825,969,538,Equities Equities Product Support,11/21/2016 0:00,11/23/2016 0:00,Product Support,Phone Banking,Horrible service. Bank least bothered about customer,,
2608,779,3053,Diners Club Black credit card Product Support,10/9/2016 0:00,10/10/2016 0:00,Product Support,Net Banking,Case can be closed. Service can be a notch higher,,
34,779,3053,Diners Club Black credit card Complaint,4/5/2017 0:00,4/6/2017 0:00,Complaint,Net Banking,Case can be closed. Service can be a notch higher,,
2103,342,2099,Equities Equities Complaint,11/29/2016 0:00,11/29/2016 0:00,Complaint,Branch,Satisfied. Offered some freebees,,
1565,342,2099,Equities Equities Complaint,3/14/2016 0:00,3/14/2016 0:00,Complaint,Phone Banking,Satisfied. Offered some freebees,,
649,342,2099,Equities Equities Product Support,1/4/2016 0:00,1/4/2016 0:00,Product Support,Net Banking,satisfied with the customer support ,,
2197,804,1084,Platinum Times Card credit card Complaint,1/29/2016 0:00,1/30/2016 0:00,Complaint,Net Banking,Average service. Need quicker resolution to my problem,,
1028,30,1887,Diners Club Black credit card Complaint,10/16/2016 0:00,10/16/2016 0:00,Complaint,Phone Banking,the complaint was addressed in timely manner to my satisfaction,,
1235,564,2288,Jet Privilege World credit card Complaint,2/2/2016 0:00,2/2/2016 0:00,Complaint,Phone Banking,committed to serving the customers,,
388,564,2288,Jet Privilege World credit card Enquiry,5/11/2016 0:00,5/11/2016 0:00,Enquiry,Net Banking,satisfied with the customer support ,,
2171,572,4319,Jet Privilege World credit card Complaint,12/8/2016 0:00,12/8/2016 0:00,Complaint,Phone Banking,committed to serving the customers,,
1655,138,1420,JPMorgan MF mutual funds Complaint,3/12/2016 0:00,3/12/2016 0:00,Complaint,Phone Banking,Relationship manager was prompt. Addressed the issue and reverted the service charges,,
198,651,1427,Equities Equities Product Support,2/24/2017 0:00,2/24/2017 0:00,Product Support,Branch,satisfied with the customer support ,,
514,916,4776,JPMorgan MF mutual funds Complaint,9/23/2016 0:00,9/25/2016 0:00,Complaint,Net Banking,Very disappointed. Very High service charges.,,
1281,629,3646,Platinum Times Card credit card Complaint,2/6/2017 0:00,2/6/2017 0:00,Complaint,Branch,Happy with the service,,
2059,549,3892,Equities Equities Enquiry,2/20/2016 0:00,2/20/2016 0:00,Enquiry,Net Banking,satisfied with the customer support ,,
1585,549,3892,Equities Equities Complaint,11/20/2016 0:00,11/20/2016 0:00,Complaint,Net Banking,Fantastic. my service charges waived for an entire year,,
726,549,3892,Equities Equities Product Support,11/8/2016 0:00,11/8/2016 0:00,Product Support,Branch,satisfied with the customer support ,,
2536,270,2835,Diners Club Black credit card Product Support,11/24/2016 0:00,11/24/2016 0:00,Product Support,Net Banking,satisfied with the customer support ,,
2069,270,2835,Diners Club Black credit card Complaint,4/24/2016 0:00,4/24/2016 0:00,Complaint,Phone Banking,Issue resolved,,
2194,82,3616,Diners Club Black credit card Complaint,3/18/2016 0:00,3/18/2016 0:00,Complaint,Net Banking,Good customer experience. Reduced the interest rate to my expectation,,
1737,82,3616,Diners Club Black credit card Product Support,8/16/2016 0:00,8/16/2016 0:00,Product Support,Branch,satisfied with the customer support ,,
960,660,4063,Diners Club Black credit card Enquiry,12/17/2016 0:00,12/17/2016 0:00,Enquiry,Branch,satisfied with the customer support ,,
