product_id,product_name,product_type,product_description,issue_date,valid_till_date,account_status,credit_card_limit,interest_rate,tenure,service_charges,customer_id,fd_principal_amount,loan_collateral_value,loan_amount
4682,Platinum Times Card,credit card,Platinum Times Card,8/8/2016,1/1/1999,open,300000,15,20,0,468,0,0,0
2729,Equities,Equities,Equities,8/7/2016,1/1/1999,open,0,0,0,0,827,0,0,0
2383,Platinum Times Card,credit card,Platinum Times Card,8/7/2016,1/1/1999,open,300000,15,20,0,792,0,0,0
2941,Equities,Equities,Equities,8/7/2016,1/1/1999,open,0,0,0,0,393,0,0,0
915,Equities,Equities,Equities,8/6/2016,1/1/1999,open,0,0,0,0,20,0,0,0
3323,Diners Club Black,credit card,Diners Club Black,8/6/2016,1/1/1999,open,100000,16,20,,331,,,
1311,Platinum Times Card,credit card,Platinum Times Card,8/6/2016,1/1/1999,open,300000,15,20,0,543,0,0,0
1077,Platinum Times Card,credit card,Platinum Times Card,8/5/2016,1/1/1999,closed,25000,18,20,0,44,0,0,0
3162,Equities,Equities,Equities,8/2/2016,1/1/1999,open,0,0,0,0,129,0,0,0
3642,Franklin Templeton MF,mutual funds,Franklin Templeton MF,8/2/2016,1/1/1999,open,,,,,62,,,
1705,Equities,Equities,Equities,8/2/2016,1/1/1999,open,0,0,0,0,62,0,0,0
670,Diners Club Black,credit card,Diners Club Black,8/2/2016,1/1/1999,closed,75000,17,20,,62,,,
867,Equities,Equities,Equities,8/2/2016,1/1/1999,open,0,0,0,0,217,0,0,0
3763,Franklin Templeton MF,mutual funds,Franklin Templeton MF,8/1/2016,1/1/1999,open,,,,,263,,,
658,Platinum Times Card,credit card,Platinum Times Card,8/1/2016,1/1/1999,open,300000,15,20,0,299,0,0,0
1941,Equities,Equities,Equities,7/31/2016,1/1/1999,open,0,0,0,0,948,0,0,0
1800,Diners Club Black,credit card,Diners Club Black,7/31/2016,1/1/1999,closed,100000,16,20,,829,,,
1721,Equities,Equities,Equities,7/31/2016,1/1/1999,open,0,0,0,0,991,0,0,0
2189,Franklin Templeton MF,mutual funds,Franklin Templeton MF,7/30/2016,1/1/1999,open,,,,,819,,,
3096,Franklin Templeton MF,mutual funds,Franklin Templeton MF,7/29/2016,1/1/1999,open,,,,,182,,,
3790,Platinum Times Card,credit card,Platinum Times Card,7/28/2016,1/1/1999,open,100000,16,20,0,182,0,0,0
3082,Platinum Times Card,credit card,Platinum Times Card,7/26/2016,1/1/1999,open,100000,16,20,0,421,0,0,0
4547,Platinum Times Card,credit card,Platinum Times Card,7/24/2016,1/1/1999,open,300000,15,20,0,672,0,0,0
916,Platinum Times Card,credit card,Platinum Times Card,7/22/2016,1/1/1999,open,300000,15,20,0,606,0,0,0
4125,Platinum Times Card,credit card,Platinum Times Card,7/20/2016,1/1/1999,open,300000,15,20,0,347,0,0,0
3326,Equities,Equities,Equities,7/18/2016,1/1/1999,open,0,0,0,0,626,0,0,0
2519,Diners Club Black,credit card,Diners Club Black,7/18/2016,1/1/1999,open,100000,16,20,,626,,,
1042,Platinum Times Card,credit card,Platinum Times Card,7/17/2016,1/1/1999,closed,25000,18,20,0,48,0,0,0
170,Franklin Templeton MF,mutual funds,Franklin Templeton MF,7/17/2016,1/1/1999,open,,,,,48,,,
3848,Diners Club Black,credit card,Diners Club Black,7/17/2016,1/1/1999,open,100000,16,20,,995,,,
3872,Diners Club Black,credit card,Diners Club Black,7/17/2016,1/1/1999,open,100000,16,20,,839,,,
4294,Platinum Times Card,credit card,Platinum Times Card,7/15/2016,1/1/1999,open,100000,16,20,0,632,0,0,0
705,Platinum Times Card,credit card,Platinum Times Card,7/15/2016,1/1/1999,open,300000,15,20,0,673,0,0,0
133,Platinum Times Card,credit card,Platinum Times Card,7/15/2016,1/1/1999,open,100000,16,20,0,732,0,0,0
2969,Franklin Templeton MF,mutual funds,Franklin Templeton MF,7/15/2016,1/1/1999,open,,,,,559,,,
4851,Platinum Times Card,credit card,Platinum Times Card,7/14/2016,1/1/1999,open,100000,16,20,0,808,0,0,0
2613,Franklin Templeton MF,mutual funds,Franklin Templeton MF,7/14/2016,1/1/1999,open,,,,,808,,,
2840,Platinum Times Card,credit card,Platinum Times Card,7/14/2016,1/1/1999,open,100000,16,20,0,803,0,0,0
1326,Platinum Times Card,credit card,Platinum Times Card,7/14/2016,1/1/1999,open,300000,15,20,0,205,0,0,0
602,Diners Club Black,credit card,Diners Club Black,7/13/2016,1/1/1999,closed,100000,20,20,,98,,,
1586,Franklin Templeton MF,mutual funds,Franklin Templeton MF,7/13/2016,1/1/1999,open,,,,,994,,,
590,Diners Club Black,credit card,Diners Club Black,7/12/2016,1/1/1999,open,100000,16,20,,568,,,
63,Platinum Times Card,credit card,Platinum Times Card,7/12/2016,1/1/1999,open,100000,16,20,0,466,0,0,0
4002,Diners Club Black,credit card,Diners Club Black,7/11/2016,1/1/1999,closed,100000,16,20,,704,,,
4790,Platinum Times Card,credit card,Platinum Times Card,7/9/2016,1/1/1999,open,100000,16,20,0,469,0,0,0
745,Platinum Times Card,credit card,Platinum Times Card,7/8/2016,1/1/1999,closed,100000,20,20,0,92,0,0,0
1776,Diners Club Black,credit card,Diners Club Black,7/7/2016,1/1/1999,closed,25000,18,20,,33,,,
1157,Diners Club Black,credit card,Diners Club Black,7/7/2016,1/1/1999,open,100000,16,20,,674,,,
4750,Platinum Times Card,credit card,Platinum Times Card,7/7/2016,1/1/1999,open,100000,16,20,0,710,0,0,0
304,Platinum Times Card,credit card,Platinum Times Card,7/6/2016,1/1/1999,open,100000,16,20,0,385,0,0,0
3196,Diners Club Black,credit card,Diners Club Black,7/6/2016,1/1/1999,closed,50000,18,20,,3,,,
2630,Franklin Templeton MF,mutual funds,Franklin Templeton MF,7/4/2016,1/1/1999,open,,,,,232,,,
2455,Equities,Equities,Equities,7/4/2016,1/1/1999,open,0,0,0,0,232,0,0,0
4812,Platinum Times Card,credit card,Platinum Times Card,7/4/2016,1/1/1999,open,100000,16,20,0,232,0,0,0
4110,Franklin Templeton MF,mutual funds,Franklin Templeton MF,7/4/2016,1/1/1999,open,,,,,232,,,
2830,Platinum Times Card,credit card,Platinum Times Card,7/4/2016,1/1/1999,open,300000,15,20,0,565,0,0,0
2838,Platinum Times Card,credit card,Platinum Times Card,7/2/2016,1/1/1999,closed,25000,18,20,0,37,0,0,0
3110,Diners Club Black,credit card,Diners Club Black,7/1/2016,1/1/1999,open,100000,16,20,,563,,,
2748,Platinum Times Card,credit card,Platinum Times Card,7/1/2016,1/1/1999,open,100000,16,20,0,586,0,0,0
4180,Diners Club Black,credit card,Diners Club Black,6/30/2016,1/1/1999,closed,100000,20,20,,83,,,
527,Platinum Times Card,credit card,Platinum Times Card,6/28/2016,1/1/1999,open,100000,16,20,0,451,0,0,0
701,Platinum Times Card,credit card,Platinum Times Card,6/28/2016,1/1/1999,open,300000,15,20,0,501,0,0,0
420,Franklin Templeton MF,mutual funds,Franklin Templeton MF,6/27/2016,1/1/1999,open,,,,,976,,,
3076,Diners Club Black,credit card,Diners Club Black,6/27/2016,1/1/1999,open,100000,16,20,0,976,0,0,0
530,Franklin Templeton MF,mutual funds,Franklin Templeton MF,6/26/2016,1/1/1999,open,,,,,646,,,
956,Equities,Equities,Equities,6/26/2016,1/1/1999,open,0,0,0,0,646,0,0,0
4775,Diners Club Black,credit card,Diners Club Black,6/26/2016,1/1/1999,open,100000,16,20,0,646,0,0,0
2366,Platinum Times Card,credit card,Platinum Times Card,6/24/2016,1/1/1999,open,300000,15,20,0,941,0,0,0
1167,Diners Club Black,credit card,Diners Club Black,6/22/2016,1/1/1999,closed,100000,16,20,0,724,0,0,0
1401,Diners Club Black,credit card,Diners Club Black,6/21/2016,1/1/1999,open,100000,16,20,,687,,,
2461,Franklin Templeton MF,mutual funds,Franklin Templeton MF,6/20/2016,1/1/1999,open,,,,,843,,,
4462,Platinum Times Card,credit card,Platinum Times Card,6/20/2016,1/1/1999,open,300000,15,20,0,427,0,0,0
3831,Equities,Equities,Equities,6/19/2016,1/1/1999,open,0,0,0,0,658,0,0,0
3343,Platinum Times Card,credit card,Platinum Times Card,6/18/2016,1/1/1999,closed,300000,15,20,0,915,0,0,0
1765,Platinum Times Card,credit card,Platinum Times Card,6/17/2016,1/1/1999,closed,300000,15,20,0,872,0,0,0
3529,Diners Club Black,credit card,Diners Club Black,6/17/2016,1/1/1999,closed,25000,18,20,,46,,,
76,Diners Club Black,credit card,Diners Club Black,6/16/2016,1/1/1999,open,100000,16,20,0,434,0,0,0
4586,Franklin Templeton MF,mutual funds,Franklin Templeton MF,6/12/2016,1/1/1999,open,,,,,839,,,
2670,Franklin Templeton MF,mutual funds,Franklin Templeton MF,6/12/2016,1/1/1999,open,,,,,689,,,
2848,Diners Club Black,credit card,Diners Club Black,6/11/2016,1/1/1999,open,100000,16,20,,485,,,
2462,Platinum Times Card,credit card,Platinum Times Card,6/9/2016,1/1/1999,open,300000,15,20,0,552,0,0,0
4698,Franklin Templeton MF,mutual funds,Franklin Templeton MF,6/8/2016,1/1/1999,open,,,,,263,,,
4787,Diners Club Black,credit card,Diners Club Black,6/6/2016,1/1/1999,open,100000,16,20,,628,,,
2502,Platinum Times Card,credit card,Platinum Times Card,6/6/2016,1/1/1999,open,300000,15,20,0,556,0,0,0
1193,Platinum Times Card,credit card,Platinum Times Card,6/5/2016,1/1/1999,closed,300000,15,20,0,882,0,0,0
2444,Equities,Equities,Equities,6/5/2016,1/1/1999,open,0,0,0,0,882,0,0,0
2787,Franklin Templeton MF,mutual funds,Franklin Templeton MF,6/5/2016,1/1/1999,open,,,,,882,,,
1076,Diners Club Black,credit card,Diners Club Black,6/4/2016,1/1/1999,open,100000,16,20,0,419,0,0,0
4377,Diners Club Black,credit card,Diners Club Black,6/3/2016,1/1/1999,open,100000,16,20,0,142,0,0,0
3205,Diners Club Black,credit card,Diners Club Black,6/3/2016,1/1/1999,open,100000,16,20,0,405,0,0,0
1819,Diners Club Black,credit card,Diners Club Black,6/1/2016,1/1/1999,open,100000,16,20,,985,,,
4444,Equities,Equities,Equities,6/1/2016,1/1/1999,open,0,0,0,0,206,0,0,0
2398,Diners Club Black,credit card,Diners Club Black,6/1/2016,1/1/1999,open,100000,16,20,,695,,,
2566,Diners Club Black,credit card,Diners Club Black,5/29/2016,1/1/1999,closed,100000,16,20,,676,,,
886,Franklin Templeton MF,mutual funds,Franklin Templeton MF,5/29/2016,1/1/1999,open,,,,,712,,,
2184,Diners Club Black,credit card,Diners Club Black,5/29/2016,1/1/1999,closed,100000,16,20,0,712,0,0,0
969,Franklin Templeton MF,mutual funds,Franklin Templeton MF,5/29/2016,1/1/1999,open,,,,,712,,,
4565,Platinum Times Card,credit card,Platinum Times Card,5/27/2016,1/1/1999,closed,300000,15,20,0,476,0,0,0
1530,Franklin Templeton MF,mutual funds,Franklin Templeton MF,5/26/2016,1/1/1999,open,,,,,997,,,
4784,Equities,Equities,Equities,5/26/2016,1/1/1999,open,0,0,0,0,749,0,0,0
444,Platinum Times Card,credit card,Platinum Times Card,5/26/2016,1/1/1999,open,300000,15,20,0,749,0,0,0
1971,Equities,Equities,Equities,5/26/2016,1/1/1999,open,0,0,0,0,749,0,0,0
4215,Equities,Equities,Equities,5/26/2016,1/1/1999,open,0,0,0,0,749,0,0,0
4915,Platinum Times Card,credit card,Platinum Times Card,5/25/2016,1/1/1999,closed,300000,15,20,0,877,0,0,0
1658,Platinum Times Card,credit card,Platinum Times Card,5/25/2016,1/1/1999,closed,25000,18,20,0,49,0,0,0
3730,Equities,Equities,Equities,5/23/2016,1/1/1999,open,0,0,0,0,452,0,0,0
4554,Franklin Templeton MF,mutual funds,Franklin Templeton MF,5/23/2016,1/1/1999,open,,,,,289,,,
1649,Diners Club Black,credit card,Diners Club Black,5/23/2016,1/1/1999,closed,100000,16,20,,289,,,
941,Platinum Times Card,credit card,Platinum Times Card,5/22/2016,1/1/1999,open,300000,15,20,0,201,0,0,0
2862,Diners Club Black,credit card,Diners Club Black,5/20/2016,1/1/1999,open,100000,16,20,0,127,0,0,0
462,Platinum Times Card,credit card,Platinum Times Card,5/19/2016,1/1/1999,open,300000,15,20,0,577,0,0,0
3900,Equities,Equities,Equities,5/19/2016,1/1/1999,open,0,0,0,0,162,0,0,0
4618,Diners Club Black,credit card,Diners Club Black,5/18/2016,1/1/1999,open,100000,16,20,0,539,0,0,0
1787,Diners Club Black,credit card,Diners Club Black,5/13/2016,1/1/1999,closed,100000,16,20,,292,,,
461,Diners Club Black,credit card,Diners Club Black,5/10/2016,1/1/1999,closed,100000,20,20,,93,,,
1293,Diners Club Black,credit card,Diners Club Black,5/9/2016,1/1/1999,open,100000,16,20,0,651,0,0,0
3885,Diners Club Black,credit card,Diners Club Black,5/9/2016,1/1/1999,open,100000,16,20,0,570,0,0,0
4646,Platinum Times Card,credit card,Platinum Times Card,5/6/2016,1/1/1999,closed,300000,15,20,0,248,0,0,0
4189,Franklin Templeton MF,mutual funds,Franklin Templeton MF,5/3/2016,1/1/1999,open,,,,,955,,,
655,Platinum Times Card,credit card,Platinum Times Card,5/1/2016,1/1/1999,closed,300000,15,20,0,238,0,0,0
326,Platinum Times Card,credit card,Platinum Times Card,4/30/2016,1/1/1999,open,300000,15,20,0,177,0,0,0
450,Equities,Equities,Equities,4/30/2016,1/1/1999,open,0,0,0,0,177,0,0,0
1041,Diners Club Black,credit card,Diners Club Black,4/29/2016,1/1/1999,open,100000,16,20,,729,,,
4830,Platinum Times Card,credit card,Platinum Times Card,4/29/2016,1/1/1999,open,300000,15,20,0,636,0,0,0
1393,Platinum Times Card,credit card,Platinum Times Card,4/29/2016,1/1/1999,open,300000,15,20,0,919,0,0,0
1571,Diners Club Black,credit card,Diners Club Black,4/27/2016,1/1/1999,open,100000,16,20,0,862,0,0,0
3416,Equities,Equities,Equities,4/26/2016,1/1/1999,open,0,0,0,0,850,0,0,0
3122,Platinum Times Card,credit card,Platinum Times Card,4/26/2016,1/1/1999,open,300000,15,20,0,850,0,0,0
1287,Platinum Times Card,credit card,Platinum Times Card,4/23/2016,1/1/1999,closed,300000,15,20,0,355,0,0,0
1969,Diners Club Black,credit card,Diners Club Black,4/23/2016,1/1/1999,open,100000,16,20,,249,,,
4394,Diners Club Black,credit card,Diners Club Black,4/23/2016,1/1/1999,closed,100000,16,20,0,525,0,0,0
837,Platinum Times Card,credit card,Platinum Times Card,4/22/2016,1/1/1999,open,300000,15,20,0,276,0,0,0
1034,Franklin Templeton MF,mutual funds,Franklin Templeton MF,4/22/2016,1/1/1999,open,,,,,276,,,
4341,Diners Club Black,credit card,Diners Club Black,4/22/2016,1/1/1999,open,100000,16,20,0,869,0,0,0
4763,Franklin Templeton MF,mutual funds,Franklin Templeton MF,4/18/2016,1/1/1999,open,,,,,711,,,
746,Platinum Times Card,credit card,Platinum Times Card,4/18/2016,1/1/1999,open,300000,15,20,0,711,0,0,0
1871,Equities,Equities,Equities,4/18/2016,1/1/1999,open,0,0,0,0,711,0,0,0
3089,Equities,Equities,Equities,4/18/2016,1/1/1999,open,0,0,0,0,711,0,0,0
1904,Diners Club Black,credit card,Diners Club Black,4/14/2016,1/1/1999,open,100000,16,20,0,513,0,0,0
305,Diners Club Black,credit card,Diners Club Black,4/13/2016,1/1/1999,open,100000,16,20,0,805,0,0,0
1368,Platinum Times Card,credit card,Platinum Times Card,4/13/2016,1/1/1999,open,300000,15,20,0,341,0,0,0
1180,Diners Club Black,credit card,Diners Club Black,4/12/2016,1/1/1999,open,100000,16,20,,442,,,
2927,Diners Club Black,credit card,Diners Club Black,4/11/2016,1/1/1999,closed,100000,16,20,0,973,0,0,0
586,Diners Club Black,credit card,Diners Club Black,4/11/2016,1/1/1999,open,100000,16,20,,263,,,
2034,Diners Club Black,credit card,Diners Club Black,4/11/2016,1/1/1999,closed,100000,16,20,,689,,,
731,Diners Club Black,credit card,Diners Club Black,4/8/2016,1/1/1999,closed,100000,16,20,0,151,0,0,0
3999,Equities,Equities,Equities,4/7/2016,1/1/1999,open,0,0,0,0,975,0,0,0
4588,Franklin Templeton MF,mutual funds,Franklin Templeton MF,4/7/2016,1/1/1999,open,,,,,975,,,
2547,Platinum Times Card,credit card,Platinum Times Card,4/7/2016,1/1/1999,closed,300000,15,20,0,975,0,0,0
1588,Diners Club Black,credit card,Diners Club Black,4/7/2016,1/1/1999,closed,75000,17,20,,66,,,
684,Diners Club Black,credit card,Diners Club Black,4/6/2016,1/1/1999,open,100000,16,20,0,837,0,0,0
4872,Diners Club Black,credit card,Diners Club Black,4/6/2016,1/1/1999,closed,25000,18,20,,47,,,
3565,Platinum Times Card,credit card,Platinum Times Card,4/4/2016,1/1/1999,open,300000,15,20,0,436,0,0,0
1127,Franklin Templeton MF,mutual funds,Franklin Templeton MF,4/2/2016,1/1/1999,open,,,,,400,,,
3394,Diners Club Black,credit card,Diners Club Black,4/2/2016,1/1/1999,open,100000,16,20,0,400,0,0,0
1002,Franklin Templeton MF,mutual funds,Franklin Templeton MF,3/31/2016,1/1/1999,open,,,,,421,,,
1096,Diners Club Black,credit card,Diners Club Black,3/31/2016,1/1/1999,closed,100000,16,20,,949,,,
887,Diners Club Black,credit card,Diners Club Black,3/29/2016,1/1/1999,closed,100000,16,20,0,858,0,0,0
1784,Platinum Times Card,credit card,Platinum Times Card,3/28/2016,1/1/1999,closed,300000,15,20,0,891,0,0,0
2319,Franklin Templeton MF,mutual funds,Franklin Templeton MF,3/28/2016,1/1/1999,open,,,,,891,,,
93,Equities,Equities,Equities,3/27/2016,1/1/1999,open,0,0,0,0,784,0,0,0
2113,Diners Club Black,credit card,Diners Club Black,3/26/2016,1/1/1999,closed,100000,16,20,0,637,0,0,0
100,Diners Club Black,credit card,Diners Club Black,3/25/2016,1/1/1999,open,100000,16,20,,314,,,
3620,Platinum Times Card,credit card,Platinum Times Card,3/23/2016,1/1/1999,open,300000,15,20,0,940,0,0,0
2341,Diners Club Black,credit card,Diners Club Black,3/23/2016,1/1/1999,closed,100000,16,20,0,766,0,0,0
3455,Equities,Equities,Equities,3/22/2016,1/1/1999,open,0,0,0,0,8,0,0,0
1919,Diners Club Black,credit card,Diners Club Black,3/22/2016,1/1/1999,open,100000,16,20,0,788,0,0,0
1348,Diners Club Black,credit card,Diners Club Black,3/22/2016,1/1/1999,closed,100000,16,20,0,795,0,0,0
936,Equities,Equities,Equities,3/22/2016,1/1/1999,open,0,0,0,0,795,0,0,0
835,Diners Club Black,credit card,Diners Club Black,3/21/2016,1/1/1999,closed,100000,16,20,0,786,0,0,0
2401,Franklin Templeton MF,mutual funds,Franklin Templeton MF,3/20/2016,1/1/1999,open,,,,,757,,,
2352,Franklin Templeton MF,mutual funds,Franklin Templeton MF,3/18/2016,1/1/1999,open,,,,,453,,,
4042,Diners Club Black,credit card,Diners Club Black,3/18/2016,1/1/1999,open,100000,16,20,0,307,0,0,0
4402,Diners Club Black,credit card,Diners Club Black,3/17/2016,1/1/1999,open,100000,16,20,0,358,0,0,0
4566,Franklin Templeton MF,mutual funds,Franklin Templeton MF,3/17/2016,1/1/1999,open,,,,,46,,,
380,Diners Club Black,credit card,Diners Club Black,3/15/2016,1/1/1999,closed,100000,16,20,0,873,0,0,0
848,Franklin Templeton MF,mutual funds,Franklin Templeton MF,3/13/2016,1/1/1999,open,,,,,939,,,
793,Diners Club Black,credit card,Diners Club Black,3/12/2016,1/1/1999,closed,100000,16,20,,965,,,
667,Diners Club Black,credit card,Diners Club Black,3/11/2016,1/1/1999,closed,100000,16,20,0,230,0,0,0
2750,Diners Club Black,credit card,Diners Club Black,3/10/2016,1/1/1999,closed,100000,16,20,0,911,0,0,0
2855,Diners Club Black,credit card,Diners Club Black,3/10/2016,1/1/1999,open,100000,16,20,0,161,0,0,0
3893,Diners Club Black,credit card,Diners Club Black,3/8/2016,1/1/1999,open,100000,16,20,0,312,0,0,0
4343,Platinum Times Card,credit card,Platinum Times Card,3/6/2016,1/1/1999,closed,300000,15,20,0,884,0,0,0
2454,Franklin Templeton MF,mutual funds,Franklin Templeton MF,3/5/2016,1/1/1999,open,,,,,438,,,
1352,Franklin Templeton MF,mutual funds,Franklin Templeton MF,3/5/2016,1/1/1999,open,,,,,124,,,
3255,Diners Club Black,credit card,Diners Club Black,3/4/2016,1/1/1999,open,100000,16,20,0,602,0,0,0
2368,Equities,Equities,Equities,3/4/2016,1/1/1999,open,0,0,0,0,602,0,0,0
3539,Equities,Equities,Equities,3/4/2016,1/1/1999,open,0,0,0,0,602,0,0,0
2427,Platinum Times Card,credit card,Platinum Times Card,3/2/2016,1/1/1999,open,300000,15,20,0,708,0,0,0
4383,Equities,Equities,Equities,2/29/2016,1/1/1999,open,0,0,0,0,614,0,0,0
4378,Diners Club Black,credit card,Diners Club Black,2/29/2016,1/1/1999,closed,100000,16,20,,614,,,
3398,Franklin Templeton MF,mutual funds,Franklin Templeton MF,2/28/2016,1/1/1999,open,,,,,130,,,
4916,Platinum Times Card,credit card,Platinum Times Card,2/28/2016,1/1/1999,open,300000,15,20,0,222,0,0,0
4096,Diners Club Black,credit card,Diners Club Black,2/27/2016,1/1/1999,open,50000,18,20,,10,,,
4841,Diners Club Black,credit card,Diners Club Black,2/26/2016,1/1/1999,closed,100000,16,20,,265,,,
4956,Equities,Equities,Equities,2/26/2016,1/1/1999,open,0,0,0,0,265,0,0,0
3364,Diners Club Black,credit card,Diners Club Black,2/26/2016,1/1/1999,closed,100000,16,20,,728,,,
2590,Diners Club Black,credit card,Diners Club Black,2/26/2016,1/1/1999,open,100000,16,20,,412,,,
1294,Diners Club Black,credit card,Diners Club Black,2/26/2016,1/1/1999,open,100000,16,20,0,833,0,0,0
1838,Equities,Equities,Equities,2/25/2016,1/1/1999,open,0,0,0,0,32,0,0,0
3855,Diners Club Black,credit card,Diners Club Black,2/24/2016,1/1/1999,open,100000,16,20,0,145,0,0,0
2776,Diners Club Black,credit card,Diners Club Black,2/21/2016,1/1/1999,open,100000,16,20,,595,,,
4401,Franklin Templeton MF,mutual funds,Franklin Templeton MF,2/20/2016,1/1/1999,open,,,,,49,,,
160,Platinum Times Card,credit card,Platinum Times Card,2/20/2016,1/1/1999,closed,100000,20,20,0,108,0,0,0
918,Diners Club Black,credit card,Diners Club Black,2/18/2016,1/1/1999,closed,100000,16,20,0,251,0,0,0
4765,Platinum Times Card,credit card,Platinum Times Card,2/17/2016,1/1/1999,closed,300000,15,20,0,902,0,0,0
